"","Country","Year","Age_Group","Grouped_Death_Count","Grouped_Pop_Count","Death_Rate"
"429","Australia",1970,"[40,45)",2384,795535.89,2.99672212148719
"430","Australia",1970,"[45,50)",3862,784593.32,4.92229528540977
"431","Australia",1970,"[50,55)",5270,656749.05,8.02437399795249
"432","Australia",1970,"[55,60)",7906,608225.04,12.9984783263774
"433","Australia",1970,"[60,65)",10194,501957.13,20.3085072225192
"434","Australia",1970,"[65,70)",12631,389740.99,32.4087030209473
"435","Australia",1970,"[70,75)",14467,291184.16,49.6833344231362
"436","Australia",1970,"[75,80)",16216,201485.51,80.4822143289609
"437","Australia",1970,"[80,85)",14626,125867.1,116.201930448862
"438","Australia",1970,"[85,90)",9003,50827.57,177.128279002911
"439","Australia",1970,"[90,95)",3577,14134.3,253.072313450259
"440","Australia",1970,"[95,100)",853,2275.74,374.823134452969
"441","Australia",1970,"[100,Inf)",97,179.29,541.022923754811
"442","Australia",1971,"[0,5)",5618,1266280.13,4.4366170382852
"443","Australia",1971,"[5,10)",479,1240346.37,0.38618244998774
"444","Australia",1971,"[10,15)",418,1263563.8,0.330810363513105
"445","Australia",1971,"[15,20)",1299,1150157.51,1.12941052743289
"446","Australia",1971,"[20,25)",1418,1134505.76,1.24988347348717
"447","Australia",1971,"[25,30)",981,998559.33,0.982415336302551
"448","Australia",1971,"[30,35)",986,837770.01,1.17693398931766
"449","Australia",1971,"[35,40)",1356,759841.11,1.78458362169954
"450","Australia",1971,"[40,45)",2203,799840.25,2.75429999928111
"451","Australia",1971,"[45,50)",3813,797484.07,4.78128672839822
"452","Australia",1971,"[50,55)",5106,689888.42,7.40119684861503
"453","Australia",1971,"[55,60)",7537,620143.24,12.1536437291488
"454","Australia",1971,"[60,65)",9702,523601.73,18.5293505428257
"455","Australia",1971,"[65,70)",11890,405549.64,29.318235863802
"456","Australia",1971,"[70,75)",13942,302779.94,46.0466436448861
"457","Australia",1971,"[75,80)",15344,204418.18,75.0618169088483
"458","Australia",1971,"[80,85)",14270,129072.19,110.558285251068
"459","Australia",1971,"[85,90)",9219,52483.64,175.654737361967
"460","Australia",1971,"[90,95)",3699,14834.24,249.355545009384
"461","Australia",1971,"[95,100)",902,2398.15,376.123261680879
"462","Australia",1971,"[100,Inf)",98,198.24,494.350282485876
"463","Australia",1972,"[0,5)",5317,1289799.81,4.12234515680383
"464","Australia",1972,"[5,10)",478,1229597.7,0.38874503424982
"465","Australia",1972,"[10,15)",434,1283429.81,0.338156396725739
"466","Australia",1972,"[15,20)",1186,1174224.55,1.01002827781109
"467","Australia",1972,"[20,25)",1278,1133427.64,1.1275532331292
"468","Australia",1972,"[25,30)",991,1061135.1,0.933905588459
"469","Australia",1972,"[30,35)",981,862330.05,1.13761546405579
"470","Australia",1972,"[35,40)",1323,771966.4,1.71380516043185
"471","Australia",1972,"[40,45)",2216,787800.62,2.81289446052987
"472","Australia",1972,"[45,50)",3826,799817.92,4.78358874479832
"473","Australia",1972,"[50,55)",5269,715258.56,7.36656685381018
"474","Australia",1972,"[55,60)",7560,623830.81,12.1186704452767
"475","Australia",1972,"[60,65)",10199,538685.72,18.9331174399797
"476","Australia",1972,"[65,70)",12036,419086.08,28.7196367867909
"477","Australia",1972,"[70,75)",14216,311082.26,45.6985235995135
"478","Australia",1972,"[75,80)",15082,205711.48,73.3162777303435
"479","Australia",1972,"[80,85)",14380,131255.07,109.557672705519
"480","Australia",1972,"[85,90)",9276,55054.2,168.488507688787
"481","Australia",1972,"[90,95)",3835,15405.07,248.944016482885
"482","Australia",1972,"[95,100)",894,2518.75,354.937965260546
"483","Australia",1972,"[100,Inf)",108,218.55,494.166094715168
"484","Australia",1973,"[0,5)",4953,1295578.28,3.82300326924283
"485","Australia",1973,"[5,10)",471,1228192.2,0.383490466720111
"486","Australia",1973,"[10,15)",415,1294786.78,0.320516093004904
"487","Australia",1973,"[15,20)",1247,1198694.34,1.0402985635187
"488","Australia",1973,"[20,25)",1320,1147555.7,1.15027096288224
"489","Australia",1973,"[25,30)",1009,1106439.81,0.911933926166304
"490","Australia",1973,"[30,35)",996,891936.77,1.11667108420701
"491","Australia",1973,"[35,40)",1289,790488.56,1.6306371340782
"492","Australia",1973,"[40,45)",2156,772817.61,2.78979150073974
"493","Australia",1973,"[45,50)",3876,803112.3,4.82622417811307
"494","Australia",1973,"[50,55)",5302,742369.72,7.14199388412555
"495","Australia",1973,"[55,60)",7346,621529.95,11.8192212619842
"496","Australia",1973,"[60,65)",10204,555892.08,18.3560809141228
"497","Australia",1973,"[65,70)",12291,432562.23,28.4144087198737
"498","Australia",1973,"[70,75)",14334,321499.79,44.5847880647138
"499","Australia",1973,"[75,80)",14777,207220.4,71.3105466450214
"500","Australia",1973,"[80,85)",14458,132624.52,109.014532154386
"501","Australia",1973,"[85,90)",9678,57837.52,167.33082607968
"502","Australia",1973,"[90,95)",3825,16296.56,234.712111022203
"503","Australia",1973,"[95,100)",961,2648.66,362.824975648064
"504","Australia",1973,"[100,Inf)",129,221.45,582.52427184466
"505","Australia",1974,"[0,5)",4750,1287354,3.68973879756462
"506","Australia",1974,"[5,10)",441,1239861.87,0.355684782854077
"507","Australia",1974,"[10,15)",428,1294707.07,0.330576707208373
"508","Australia",1974,"[15,20)",1296,1223276.96,1.05944936623347
"509","Australia",1974,"[20,25)",1305,1160804.04,1.12422075994842
"510","Australia",1974,"[25,30)",1106,1142342.87,0.968185672660608
"511","Australia",1974,"[30,35)",1032,927324.2,1.11287940075326
"512","Australia",1974,"[35,40)",1375,814703.36,1.68773085703243
"513","Australia",1974,"[40,45)",2120,759781.74,2.7902750071356
"514","Australia",1974,"[45,50)",3897,803917.85,4.84751022756865
"515","Australia",1974,"[50,55)",5787,761288.41,7.60158689398673
"516","Australia",1974,"[55,60)",7477,624490.37,11.9729628496913
"517","Australia",1974,"[60,65)",10717,572142.65,18.7313426118469
"518","Australia",1974,"[65,70)",12750,445190.59,28.6394193552025
"519","Australia",1974,"[70,75)",14872,328728.95,45.2409196086928
"520","Australia",1974,"[75,80)",15289,214047.93,71.4279273805638
"521","Australia",1974,"[80,85)",14989,132689.37,112.963080614521
"522","Australia",1974,"[85,90)",10571,59731.55,176.97514964872
"523","Australia",1974,"[90,95)",4442,16826.06,263.995254979478
"524","Australia",1974,"[95,100)",1058,2791.2,379.048437947836
"525","Australia",1974,"[100,Inf)",131,222.58,588.552430586755
"526","Australia",1975,"[0,5)",4088,1259068,3.24684607979871
"527","Australia",1975,"[5,10)",406,1264765.79,0.321008050035889
"528","Australia",1975,"[10,15)",404,1279392.05,0.315774980780911
"529","Australia",1975,"[15,20)",1293,1247354.75,1.03659363945982
"530","Australia",1975,"[20,25)",1295,1169139.95,1.10765182560052
"531","Australia",1975,"[25,30)",1097,1171502.68,0.936404174508589
"532","Australia",1975,"[30,35)",1044,959793.25,1.08773425943556
"533","Australia",1975,"[35,40)",1429,835410.69,1.71053592814332
"534","Australia",1975,"[40,45)",2044,751329.5,2.72051077456695
"535","Australia",1975,"[45,50)",3612,799757.76,4.51636755609599
"536","Australia",1975,"[50,55)",5563,771375.51,7.21179234741326
"537","Australia",1975,"[55,60)",7119,640030.02,11.1229157657324
"538","Australia",1975,"[60,65)",10226,582327.79,17.5605564007172
"539","Australia",1975,"[65,70)",12351,458806.24,26.9198605494119
"540","Australia",1975,"[70,75)",14127,334312.25,42.2569020429254
"541","Australia",1975,"[75,80)",14293,225046.99,63.5111804872396
"542","Australia",1975,"[80,85)",13580,134316.24,101.104676545442
"543","Australia",1975,"[85,90)",9957,62699.18,158.805904638625
"544","Australia",1975,"[90,95)",3993,17889.76,223.200311239502
"545","Australia",1975,"[95,100)",1022,3059.64,334.026225307553
"546","Australia",1975,"[100,Inf)",117,246.54,474.568021416403
"547","Australia",1976,"[0,5)",3823,1215572.57,3.14501996371965
"548","Australia",1976,"[5,10)",428,1298725.78,0.329553787713369
"549","Australia",1976,"[10,15)",417,1260975.3,0.330696406186545
"550","Australia",1976,"[15,20)",1253,1275267.13,0.982539242582062
"551","Australia",1976,"[20,25)",1281,1181350.67,1.08435203240711
"552","Australia",1976,"[25,30)",1048,1177531.05,0.889997762691693
"553","Australia",1976,"[30,35)",1083,1013146.31,1.06894728758376
"554","Australia",1976,"[35,40)",1315,851844.85,1.5437083407853
"555","Australia",1976,"[40,45)",1977,755388.33,2.61719690586165
"556","Australia",1976,"[45,50)",3489,787584.94,4.42999836944571
"557","Australia",1976,"[50,55)",5502,777017.69,7.08091986940477
"558","Australia",1976,"[55,60)",7252,661014.94,10.9710077052116
"559","Australia",1976,"[60,65)",10198,587545.19,17.3569627895345
"560","Australia",1976,"[65,70)",12845,473950.71,27.1019743804161
"561","Australia",1976,"[70,75)",14373,343515.83,41.8408665475475
"562","Australia",1976,"[75,80)",15771,232907.29,67.7136383322308
"563","Australia",1976,"[80,85)",14206,134875.46,105.32679554902
"564","Australia",1976,"[85,90)",10827,64666.31,167.428758498823
"565","Australia",1976,"[90,95)",4595,18565.14,247.506886562665
"566","Australia",1976,"[95,100)",1177,3217.04,365.864272747619
"567","Australia",1976,"[100,Inf)",110,277.7,396.110911055095
"568","Australia",1977,"[0,5)",3442,1178975.63,2.91948358593299
"569","Australia",1977,"[5,10)",417,1324139.75,0.314921442393071
"570","Australia",1977,"[10,15)",386,1250156.06,0.308761451750272
"571","Australia",1977,"[15,20)",1294,1297717.31,0.997135500951282
"572","Australia",1977,"[20,25)",1404,1199749.9,1.17024389833248
"573","Australia",1977,"[25,30)",1116,1176861.71,0.948284739419383
"574","Australia",1977,"[30,35)",1084,1079369.57,1.00428993935784
"575","Australia",1977,"[35,40)",1332,869431.66,1.53203530683481
"576","Australia",1977,"[40,45)",1911,768010.88,2.48824599984834
"577","Australia",1977,"[45,50)",3363,772064.49,4.35585374480829
"578","Australia",1977,"[50,55)",5255,779004.09,6.74579256701977
"579","Australia",1977,"[55,60)",6976,684099.7,10.1973440421038
"580","Australia",1977,"[60,65)",9878,589491.43,16.7568169735733
"581","Australia",1977,"[65,70)",12426,488867.44,25.4179333358753
"582","Australia",1977,"[70,75)",14054,354948.54,39.5944719197887
"583","Australia",1977,"[75,80)",14898,238506.73,62.4636462040296
"584","Australia",1977,"[80,85)",13509,136414.8,99.0288443775895
"585","Australia",1977,"[85,90)",10146,66910.08,151.636345375764
"586","Australia",1977,"[90,95)",4337,19923.04,217.687662123853
"587","Australia",1977,"[95,100)",1122,3465.07,323.802982335133
"588","Australia",1977,"[100,Inf)",149,297.25,501.261564339781
"589","Australia",1978,"[0,5)",3345,1153229.53,2.9005500752309
"590","Australia",1978,"[5,10)",354,1327767.9,0.266612862082296
"591","Australia",1978,"[10,15)",384,1249652.32,0.307285469609659
"592","Australia",1978,"[15,20)",1301,1309701.47,0.993356142449775
"593","Australia",1978,"[20,25)",1488,1225181.33,1.21451409972106
"594","Australia",1978,"[25,30)",1103,1187582.86,0.928777298116276
"595","Australia",1978,"[30,35)",1138,1126344.76,1.01034784411835
"596","Australia",1978,"[35,40)",1304,894414.21,1.45793748066682
"597","Australia",1978,"[40,45)",1873,782842.4,2.39256330520677
"598","Australia",1978,"[45,50)",3039,757748.3,4.01056656940042
"599","Australia",1978,"[50,55)",5077,779760.26,6.51097556574632
"600","Australia",1978,"[55,60)",7238,709176.36,10.2062059711071
"601","Australia",1978,"[60,65)",9693,586286.97,16.5328593265513
"602","Australia",1978,"[65,70)",12652,505034.31,25.0517633148528
"603","Australia",1978,"[70,75)",14221,367067.62,38.7421805279365
"604","Australia",1978,"[75,80)",15174,245641.85,61.7728615868998
"605","Australia",1978,"[80,85)",13320,138152.38,96.4152771019942
"606","Australia",1978,"[85,90)",10314,68800.04,149.912703539126
"607","Australia",1978,"[90,95)",4541,21453.97,211.66245687861
"608","Australia",1978,"[95,100)",1192,3799.28,313.743656692847
"609","Australia",1978,"[100,Inf)",148,324.7,455.805358792732
"610","Australia",1979,"[0,5)",3044,1137089.86,2.67700918553614
"611","Australia",1979,"[5,10)",358,1314989.36,0.272245548815695
"612","Australia",1979,"[10,15)",341,1262604.68,0.27007661653844
"613","Australia",1979,"[15,20)",1160,1310533.34,0.885135818063202
"614","Australia",1979,"[20,25)",1443,1254694.77,1.15008050922218
"615","Australia",1979,"[25,30)",1166,1201671.26,0.970315292387038
"616","Australia",1979,"[30,35)",1137,1162598.25,0.977981860887886
"617","Australia",1979,"[35,40)",1249,930524.8,1.34225331769771
"618","Australia",1979,"[40,45)",1727,800483.99,2.15744477288047
"619","Australia",1979,"[45,50)",2925,746296.98,3.91935124807821
"620","Australia",1979,"[50,55)",4958,776813.13,6.38248738148903
"621","Australia",1979,"[55,60)",7107,729399.22,9.74363531674739
"622","Australia",1979,"[60,65)",9023,586899.6,15.3740094557911
"623","Australia",1979,"[65,70)",12516,521337.3,24.0074899685866
"624","Australia",1979,"[70,75)",14259,378964.14,37.6262513914905
"625","Australia",1979,"[75,80)",14846,251899.74,58.9361465795876
"626","Australia",1979,"[80,85)",13060,143140.39,91.2390975042055
"627","Australia",1979,"[85,90)",10285,70554.56,145.773710444796
"628","Australia",1979,"[90,95)",4926,22860.93,215.476798188
"629","Australia",1979,"[95,100)",1288,4160.86,309.551390818244
"630","Australia",1979,"[100,Inf)",147,392.96,374.083876221498
"631","Australia",1980,"[0,5)",2900,1135934.02,2.55296518014312
"632","Australia",1980,"[5,10)",354,1287917.33,0.274862362477877
"633","Australia",1980,"[10,15)",341,1294475.43,0.263427170649349
"634","Australia",1980,"[15,20)",1124,1302257.8,0.863116350694924
"635","Australia",1980,"[20,25)",1328,1285641.46,1.03294739732491
"636","Australia",1980,"[25,30)",1084,1220027.99,0.888504205546956
"637","Australia",1980,"[30,35)",1125,1203904.41,0.934459572251256
"638","Australia",1980,"[35,40)",1270,969959.89,1.30933249208893
"639","Australia",1980,"[40,45)",1814,821919,2.20703013313964
"640","Australia",1980,"[45,50)",2807,738571.92,3.80057774197535
"641","Australia",1980,"[50,55)",4793,774572.81,6.1879269942357
"642","Australia",1980,"[55,60)",7108,738733.89,9.62186803153162
"643","Australia",1980,"[60,65)",8864,602019.19,14.7237831405341
"644","Australia",1980,"[65,70)",12588,532445.74,23.6418456460934
"645","Australia",1980,"[70,75)",14523,393334.84,36.922739923064
"646","Australia",1980,"[75,80)",15283,257351.02,59.3858147521622
"647","Australia",1980,"[80,85)",13906,150774.07,92.2307131458347
"648","Australia",1980,"[85,90)",10391,72389.21,143.543492186197
"649","Australia",1980,"[90,95)",5196,24446.52,212.545589310871
"650","Australia",1980,"[95,100)",1429,4458.12,320.538702412676
"651","Australia",1980,"[100,Inf)",188,448.72,418.969513282225
"652","Australia",1981,"[0,5)",2941,1147510.34,2.56293986858541
"653","Australia",1981,"[5,10)",340,1252278.67,0.271505063645299
"654","Australia",1981,"[10,15)",356,1335553.9,0.266556070855695
"655","Australia",1981,"[15,20)",1115,1292986.42,0.862344710472675
"656","Australia",1981,"[20,25)",1336,1317763.1,1.01383928568041
"657","Australia",1981,"[25,30)",1164,1241905.71,0.937269223120006
"658","Australia",1981,"[30,35)",1106,1227764.72,0.900824060166837
"659","Australia",1981,"[35,40)",1271,1031503.41,1.23218206326628
"660","Australia",1981,"[40,45)",1685,849935.5,1.98250337819752
"661","Australia",1981,"[45,50)",2660,742045.02,3.58468816352948
"662","Australia",1981,"[50,55)",4560,770323.06,5.91959430631611
"663","Australia",1981,"[55,60)",7113,743450.81,9.56754623752444
"664","Australia",1981,"[60,65)",8965,624742.07,14.3499220406271
"665","Australia",1981,"[65,70)",12681,539553.7,23.5027579275242
"666","Australia",1981,"[70,75)",14962,409822.17,36.5085178285987
"667","Australia",1981,"[75,80)",15411,266272.16,57.8768730459842
"668","Australia",1981,"[80,85)",14119,156970.88,89.9466193984515
"669","Australia",1981,"[85,90)",10600,73794.86,143.64144060982
"670","Australia",1981,"[90,95)",5531,25924.31,213.351869345799
"671","Australia",1981,"[95,100)",1549,4752.52,325.932347470395
"672","Australia",1981,"[100,Inf)",212,481.1,440.656828102266
"673","Australia",1982,"[0,5)",2942,1162815.98,2.53006498930295
"674","Australia",1982,"[5,10)",331,1222227.55,0.270817001302253
"675","Australia",1982,"[10,15)",369,1362984.26,0.270729465357142
"676","Australia",1982,"[15,20)",1068,1284904.17,0.831190391420397
"677","Australia",1982,"[20,25)",1403,1340981.3,1.04624874336428
"678","Australia",1982,"[25,30)",1231,1262090.42,0.975365932973329
"679","Australia",1982,"[30,35)",1140,1233817.26,0.923961786691167
"680","Australia",1982,"[35,40)",1291,1107453.89,1.16573702224298
"681","Australia",1982,"[40,45)",1715,878262.59,1.95271894707481
"682","Australia",1982,"[45,50)",2618,757774.56,3.45485338013987
"683","Australia",1982,"[50,55)",4505,759303.53,5.93306868993484
"684","Australia",1982,"[55,60)",7022,749991.4,9.3627740264755
"685","Australia",1982,"[60,65)",9373,649696.42,14.4267379524732
"686","Australia",1982,"[65,70)",12930,542978.67,23.8130901164129
"687","Australia",1982,"[70,75)",15505,425528.49,36.4370432635427
"688","Australia",1982,"[75,80)",16381,278172.62,58.8878948618308
"689","Australia",1982,"[80,85)",15064,162413.12,92.7511274951186
"690","Australia",1982,"[85,90)",11182,74785.24,149.521483116187
"691","Australia",1982,"[90,95)",6210,26621.74,233.267998260069
"692","Australia",1982,"[95,100)",1703,5008.64,340.012458471761
"693","Australia",1982,"[100,Inf)",234,497.44,470.408491476359
"694","Australia",1983,"[0,5)",2830,1177089.88,2.40423441581199
"695","Australia",1983,"[5,10)",293,1197796.54,0.24461583433861
"696","Australia",1983,"[10,15)",329,1368463.56,0.240415608874525
"697","Australia",1983,"[15,20)",919,1284171.83,0.715636317921722
"698","Australia",1983,"[20,25)",1363,1350198.86,1.00948092934992
