"","Country","Year","Type","Birth_Count","Death_Count","Pop_Count","Birth_Rate","Death_Rate"
"4733","Italy",1888,"Male",575081,416731.03,14970270.46,38.4148704284665,27.8372412250994
"4734","Italy",1888,"Total",1119563,820431.03,29936328.42,37.3981399553339,27.4058668280738
"4735","Italy",1889,"Female",557717,378341,15109341.79,36.9120645857069,25.0402039518626
"4736","Italy",1889,"Male",591480,389727.08,15102469.66,39.1644554378135,25.8055198105924
"4737","Italy",1889,"Total",1149197,768068.08,30211811.45,38.0380038417061,25.4227748399376
"4738","Italy",1890,"Female",526725,392598.04,15206751.39,34.6375755407151,25.8173511180155
"4739","Italy",1890,"Male",556378,403312.99,15185071.36,36.6398014740709,26.5598350141701
"4740","Italy",1890,"Total",1083103,795911.03,30391822.75,35.6379743626927,26.1883282403652
"4741","Italy",1891,"Female",550321,392831.03,15326126.03,35.9073779585773,25.6314628518033
"4742","Italy",1891,"Male",581818,402496.06,15292154.39,38.0468301039694,26.3204287463383
"4743","Italy",1891,"Total",1132139,795327.09,30618280.42,36.9759171472112,25.9755635878391
"4744","Italy",1892,"Female",539786,396354.96,15435389.47,34.9706757350775,25.6783258219917
"4745","Italy",1892,"Male",570787,406423.96,15386202.35,37.0973283085673,26.4148326373727
"4746","Italy",1892,"Total",1110573,802778.92,30821591.82,36.0323050959151,26.0459915467143
"4747","Italy",1893,"Female",547220,381989.06,15565804.57,35.1552659895691,24.5402708406225
"4748","Italy",1893,"Male",579076,394723.96,15499274.82,37.3614899229201,25.4672534414742
"4749","Italy",1893,"Total",1126296,776713.02,31065079.39,36.256015504102,25.0027695165018
"4750","Italy",1894,"Female",536523,382768.98,15681992.47,34.212680628841,24.4081854223719
"4751","Italy",1894,"Male",566412,393603.06,15598675.07,36.3115455292319,25.2331084681027
"4752","Italy",1894,"Total",1102935,776372.04,31280667.54,35.2593178706825,24.8195483362757
"4753","Italy",1895,"Female",530624,384423.03,15788537.29,33.6081797986494,24.3482358713167
"4754","Italy",1895,"Male",561478,399390.04,15686058.13,35.7947162599225,25.4614662708763
"4755","Italy",1895,"Total",1092102,783813.07,31474595.42,34.6978884216584,24.9030387695449
"4756","Italy",1896,"Female",532610,371930.01,15908525.39,33.479532951231,23.3792888330048
"4757","Italy",1896,"Male",562895,386199.02,15787310.51,35.6549014250053,24.4626226712507
"4758","Italy",1896,"Total",1095505,758129.03,31695835.9,34.5630575403124,23.9188842468736
"4759","Italy",1897,"Female",535194,343563.99,16052474.77,33.3402797804242,21.4025559873221
"4760","Italy",1897,"Male",566654,352037.94,15920581.43,35.5925443107388,22.11212835083
"4761","Italy",1897,"Total",1101848,695601.93,31973056.2,34.4617665920845,21.7558786263291
"4762","Italy",1898,"Female",520144,360178,16152456.47,32.2021607652102,22.2986516427987
"4763","Italy",1898,"Male",549930,372086.97,16005122.64,34.3596242509017,23.2479924315032
"4764","Italy",1898,"Total",1070074,732264.97,32157579.11,33.275950168377,22.7711472774482
"4765","Italy",1899,"Female",530127,347738.99,16265934.91,32.5912407084629,21.3783586325688
"4766","Italy",1899,"Male",558431,355653.96,16106762.74,34.6705920372923,22.0810330257587
"4767","Italy",1899,"Total",1088558,703392.95,32372697.65,33.6258044284425,21.7279683517509
"4768","Italy",1900,"Female",519440,380978.97,16328102.74,31.8126366713442,23.3327151394443
"4769","Italy",1900,"Male",547936,387937.99,16159236.73,33.9085322627116,24.0071976468903
"4770","Italy",1900,"Total",1067376,768916.96,32487339.47,32.8551373369818,23.668203446147
