"","Country","Year","Male_Deaths","Female_Deaths","Total_Deaths","Male_Pop","Female_Pop","Total_Pop","Male_Births","Female_Births","Total_Births","Male_Birth_Rate","Female_Birth_Rate","Total_Birth_Rate","Male_Death_rate","Female_Death_rate","Total_Death_rate"
"2179","Norway",1991,23145,21778,44923,2113299,2160183,4273482,31305,29503,60808,7.32540818002743,6.90373798228236,14.2291461623098,5.41595822797428,5.09607856076146,10.5120367887357
"2180","Norway",1992,23071,21660,44731,2126361,2172643,4299004,31154,28955,60109,7.24679483899061,6.73528100927564,13.9820758482662,5.3665918896563,5.03837633088967,10.404968220546
"2181","Norway",1993,23769,22828,46597,2138583,2186052,4324635,30566,29112,59678,7.06787971701658,6.7316663718441,13.7995460888607,5.49618638335952,5.27859576588544,10.774782149245
"2182","Norway",1994,22348,21723,44071,2150202,2198027,4348229,30936,29156,60092,7.11462068810083,6.70525862368334,13.8198793117842,5.13956371663038,4.99582703670851,10.1353907533389
"2183","Norway",1995,23020,22170,45190,2160674,2209066,4369740,31006,29286,60292,7.09561667284552,6.70200057669335,13.7976172495389,5.26804798454828,5.0735284021475,10.3415763866958
"2184","Norway",1996,22106,21754,43860,2172072,2220381,4392453,31490,29437,60927,7.16911484311841,6.70172224950386,13.8708370926223,5.03272317313355,4.95258571918698,9.98530889232053
"2185","Norway",1997,22262,22333,44595,2185038,2232374,4417412,30724,29077,59801,6.95520363506958,6.58236089366353,13.5375645287331,5.03960237351644,5.0556751328606,10.095277506377
"2186","Norway",1998,22067,22045,44112,2199501,2245683,4445184,29870,28482,58352,6.71963185325962,6.40738381133379,13.1270156645934,4.96424894897489,4.95929977251785,9.92354872149274
"2187","Norway",1999,22426,22744,45170,2217073,2261258,4478331,30468,28830,59298,6.8034274375878,6.43766617518893,13.2410936127767,5.00766915174425,5.07867774847371,10.086346900218
"2188","Norway",2000,21665,22337,44002,2231247,2272039,4503286,30436,28798,59234,6.75862026084952,6.39488586778632,13.1535061286358,4.81093139542991,4.96015576181482,9.77108715724473
"2189","Norway",2001,21630,22351,43981,2241886,2282063,4523949,29041,27655,56696,6.41939155370673,6.11302205219378,12.5324136059005,4.78122100845964,4.94059504207497,9.72181605053461
"2190","Norway",2002,21643,22822,44465,2256059,2296066,4552125,28325,27109,55434,6.22236867397095,5.9552406842958,12.1776093582667,4.75448279649614,5.01348271411703,9.76796551061318
"2191","Norway",2003,20565,21913,42478,2269033,2308361,4577394,29014,27444,56458,6.33854110002329,5.99555118043149,12.3340922804548,4.49273101681874,4.78722172485043,9.27995274166917
"2192","Norway",2004,19991,21209,41200,2284045,2322283,4606328,29192,27759,56951,6.33736894116094,6.02627515886841,12.3636441000294,4.33989937321007,4.60431823352571,8.94421760673578
"2193","Norway",2005,20113,21119,41232,2301959,2338233,4640192,29053,27703,56756,6.2611633311725,5.97022709405128,12.2313904252238,4.33451891645863,4.55132029019489,8.88583920665352
"2194","Norway",2006,19628,21625,41253,2325767,2355360,4681127,29989,28556,58545,6.40636325397709,6.10024039082896,12.506603644806,4.19300736767022,4.61961403738886,8.81262140505908
"2195","Norway",2007,20216,21738,41954,2359681,2377492,4737173,30004,28455,58459,6.33373533117748,6.00674706201357,12.340482393191,4.26752411195454,4.5888127792673,8.85633689122183
"2196","Norway",2008,20322,21390,41712,2395033,2404220,4799253,31136,29361,60497,6.48767631129261,6.11782708684039,12.605503398133,4.2344089798975,4.45694361184959,8.69135259174709
"2197","Norway",2009,19912,21537,41449,2426762,2431471,4858233,31833,29974,61807,6.55238231678061,6.16973290494713,12.7221152217277,4.09860951502326,4.43309326662595,8.53170278164921
"2198","Norway",2010,20027,21472,41499,2460850,2459475,4920325,31461,29981,61442,6.39408982130245,6.09329668263783,12.4873865039403,4.07025958651105,4.36393937392347,8.43419896043452
"2199","Norway",2011,20069,21324,41393,2498916,2487036,4985952,31006,29214,60220,6.21867198079725,5.85926218302944,12.0779341638267,4.02510894609495,4.27681614263435,8.30192508872929
"2200","Norway",2012,20072,21920,41992,2535992,2515420,5051412,30933,29322,60255,6.12363434223936,5.80471361274828,11.9283479549876,3.97354244714151,4.33938075136219,8.3129231985037
"2201","Norway",2013,19976,21306,41282,2567520,2541669,5109189,30138,28857,58995,5.89878354470739,5.64805882107708,11.5468423657845,3.90981817270804,4.17013345953732,8.07995163224535
"2202","Norway",2014,19706,20688,40394,2598889,2567007,5165896,30370,28714,59084,5.87894142661796,5.55837748185407,11.437318908472,3.81463351178576,4.00472638241265,7.81935989419841
"2203","Norway",2015,19740,20987,40727,2625161,2588893,5214054,30369,28689,59058,5.82445060983258,5.50224451070127,11.3266951205339,3.78592166479288,4.02508297765999,7.81100464245288
"2204","Norway",2016,19683,21043,40726,2649164,2609187,5258351,30386,28504,58890,5.77861766930355,5.42071078937104,11.1993284586746,3.74318869166398,4.00182490670554,7.74501359836953
"2205","Norway",2017,19649,21125,40774,2668400,2627242,5295642,29173,27460,56633,5.5088693684354,5.18539584057986,10.6942652090153,3.71040942722337,3.98912917451746,7.69953860174083
"2206","Norway",2018,19870,20970,40840,2685088,2643130,5328218,28430,26690,55120,5.33574264416358,5.00917942922005,10.3449220733836,3.72920177064827,3.93564978009533,7.66485155074361
"2207","Norway",2019,19979,20705,40684,2706568,2660998,5367566,28042,26453,54495,5.22434190841808,4.92830456113628,10.1526464695544,3.72217127837832,3.85742811546239,7.57959939384071
"2208","Norway",2020,20043,20568,40611,2719263,2672099,5391362,27063,25916,52979,5.0196963216345,4.80694859666259,9.82664491829708,3.71761347132691,3.81499146226872,7.53260493359563
"2209","Norway",2021,20578,21424,42002,2737335,2687941,5425276,28684,27376,56060,5.28710428741321,5.04601056241194,10.3331148498252,3.79298675311634,3.94892352020432,7.74191027332066
"2210","Norway",2022,22882,22892,45774,2765470,2723514,5488984,26445,25035,51480,4.817831496685,4.56095335675965,9.37878485344464,4.1687131899091,4.17053502068871,8.33924821059781
"2211","Portugal",1940,60929.96,59555.99,120485.95,3712516.22,4017163.03,7729679.25,97147,90745,187892,12.5680506083095,11.7398144302042,24.3078650385137,7.88259875078258,7.70484622631657,15.5874449770991
"2212","Portugal",1941,68033.03,66903.97,134937,3731880.55,4040269.3,7772149.85,94801,89535,184336,12.1975260165628,11.5199786066914,23.7175046232543,8.75343776342655,8.60816779028006,17.3616055537066
"2213","Portugal",1942,63639.96,62890.94,126530.9,3755897.83,4064513.28,7820411.11,96650,90853,187503,12.3586853223628,11.617419944052,23.9761052664148,8.13767449113043,8.04189691761614,16.1795714087466
"2214","Portugal",1943,61891.03,59996.02,121887.05,3788012.21,4098870.48,7886882.69,102085,96016,198101,12.9436437706163,12.1741382208894,25.1177819915057,7.84733746306045,7.6070638246047,15.4544012876652
"2215","Portugal",1944,61799.97,57475.09,119275.06,3823237.97,4135593.61,7958831.58,105093,96280,201373,13.2045764436191,12.0972530995561,25.3018295431752,7.76495511669063,7.22154871883845,14.9865038355291
"2216","Portugal",1945,59716.93,55878.97,115595.9,3862895.68,4176268.7,8039164.38,108482,100649,209131,13.4941885589358,12.5198335601144,26.0140221190501,7.42825089490209,6.95084306759753,14.3790939624996
"2217","Portugal",1946,62049.96,58750.06,120800.02,3899838.79,4215211.64,8115050.43,107128,98697,205825,13.201150248428,12.1622164706622,25.3633667190901,7.64628150314526,7.23964200922409,14.8859235123694
"2218","Portugal",1947,56068.95,54368.05,110437,3940481.23,4257703.98,8198185.21,104070,96418,200488,12.6942728584684,11.7608955555665,24.4551684140349,6.83919045054119,6.63171770426494,13.4709081548061
"2219","Portugal",1948,54935.01,52640.97,107575.98,3991695.08,4310553.71,8302248.79,114771,106210,220981,13.8240858474683,12.7929194470695,26.6170052945378,6.61688313486448,6.34056763793994,12.9574507728044
"2220","Portugal",1949,59873.01,57626.01,117499.02,4031827.37,4354529.7,8386357.07,110466,101794,212260,13.1721078744862,12.1380474442403,25.3101553187265,7.13933469565469,6.87139952651694,14.0107342221716
"2221","Portugal",1950,52365.96,50431.88,102797.84,4060752.64,4386828.47,8447581.11,106025,99138,205163,12.5509300969588,11.7356671346598,24.2865972316187,6.19892953001785,5.96997878366628,12.1689083136841
"2222","Portugal",1951,53393.95,52079.08,105473.03,4082934.56,4414848.14,8497782.7,107756,100114,207870,12.6804842868011,11.7811908746502,24.4616751614512,6.28328022555813,6.12854927438895,12.4118294999471
"2223","Portugal",1952,50854.99,49631.07,100486.06,4107029.39,4442656.75,8549686.14,109580,101633,211213,12.816844759637,11.8873369543364,24.7041817139734,5.94817039681412,5.80501660380249,11.7531870006166
"2224","Portugal",1953,49313.09,48147.04,97460.13,4127647.1,4469573.07,8597220.17,104391,97744,202135,12.1424132377431,11.3692563488228,23.5116695865659,5.73593429328215,5.60030324313539,11.3362375364175
"2225","Portugal",1954,48202.96,46885.09,95088.05,4146672.51,4494575.5,8641248.01,102101,95435,197536,11.8155386677763,11.0441223176975,22.8596609854738,5.57824054398365,5.42573132326982,11.0039718672535
"2226","Portugal",1955,50369.95,49101.96,99471.91,4168132.57,4521639,8689771.57,107877,101913,209790,12.4142503782755,11.7279262382268,24.1421766165022,5.79646422167113,5.65054669210367,11.4470109137748
"2227","Portugal",1956,53662.01,53257.08,106919.09,4182157.24,4542337.82,8724495.06,103917,98750,202667,11.9109471992755,11.3187066209423,23.2296538202178,6.15072959878551,6.10431659754989,12.2550461963354
"2228","Portugal",1957,51601.97,50182.03,101784,4202241.82,4569493.88,8771735.7,108855,102639,211494,12.4097446301306,11.7011049477927,24.1108495779233,5.88275476653954,5.72087802417485,11.6036327907144
"2229","Portugal",1958,46814.02,45076.98,91891,4226078.45,4600450.93,8826529.38,109096,103371,212467,12.3600109740982,11.7113981667843,24.0714091408825,5.30378566530076,5.10698804245072,10.4107737077515
"2230","Portugal",1959,49847,47907.01,97754.01,4245194.34,4627530.12,8872724.46,109737,103325,213062,12.3679035108907,11.645239347374,24.0131428582648,5.61800383013359,5.39935734688644,11.01736117702
"2231","Portugal",1960,48210.02,46797.02,95007.04,4253782.21,4638522.25,8892304.46,110485,103410,213895,12.4247882533703,11.629156476273,24.0539447296432,5.4215440122256,5.26264257038271,10.6841865826083
"2232","Portugal",1961,50744.94,48845.03,99589.97,4255847.3,4645793.64,8901640.94,111869,105647,217516,12.5672334745958,11.8682612242053,24.435494698801,5.70062759687092,5.48719391505809,11.187821511929
"2233","Portugal",1962,49696.95,47166.98,96863.93,4258365.97,4650974.38,8909340.35,113842,106358,220200,12.7778259139017,11.9378086167737,24.7156345306754,5.5780729041292,5.29410463031643,10.8721775344456
"2234","Portugal",1963,50156.93,47854.08,98011.01,4254605.32,4651558.43,8906163.75,109457,102695,212152,12.2900277911463,11.5307783331516,23.8208061242979,5.6317098369093,5.37314171884612,11.0048515557554
"2235","Portugal",1964,49440.07,47438.02,96878.09,4252524.29,4652552.5,8905076.79,112434,104702,217136,12.6258316072309,11.7575628452273,24.3833944524582,5.55189709936235,5.32707590497937,10.8789730043417
"2236","Portugal",1965,48927.98,46258.95,95186.93,4244475.36,4648757.54,8893232.9,108574,101725,210299,12.208608637698,11.4384725041891,23.6470811418871,5.50170905790627,5.20158985153757,10.7032989094438
"2237","Portugal",1966,51474.06,48614.04,100088.1,4230440.62,4640137.83,8870578.45,107224,99716,206940,12.0875995409296,11.2412060343145,23.3288055752441,5.80278504836401,5.48036864495573,11.2831536933197
"2238","Portugal",1967,49203.95,46612,95815.95,4212580.68,4630253.05,8842833.73,103889,98172,202061,11.7483832866323,11.1018710740816,22.8502543607138,5.564274021468,5.27116096753749,10.8354349890055
"2239","Portugal",1968,48315,46346.02,94661.02,4187938.71,4612414.44,8800353.15,101125,93837,194962,11.4910161304152,10.6628675464007,22.1538836768159,5.4901205868085,5.2663818383243,10.7565024251328
"2240","Portugal",1969,51611,49476.98,101087.98,4150830.82,4585248.82,8736079.64,98054,91685,189739,11.2240277150221,10.4949821634181,21.7190098784402,5.90779870683505,5.66352208758024,11.5713207944153
"2241","Portugal",1970,47364.01,45729,93093.01,4094904.38,4536406.33,8631310.71,89246,83645,172891,10.3397969321858,9.69088042481094,20.0306773569967,5.48746437144539,5.29803659449076,10.7855009659361
"2242","Portugal",1971,50490.96,48196.97,98687.93,4167852.6,4602001.96,8769854.56,97271,91771,189042,11.0915180331109,10.464369662249,21.5558876953599,5.75733151040991,5.49575476654199,11.2530862769519
"2243","Portugal",1972,46021.96,44292.99,90314.95,4236301.88,4660505.01,8896806.89,90322,84363,174685,10.1521816890869,9.48239082213012,19.634572511217,5.1728626426329,4.97852662732123,10.1513892699541
"2244","Portugal",1973,48430.02,47005,95435.02,4301916.61,4717321.29,9019237.9,88697,83627,172324,9.8342011801241,9.27206942839372,19.1062706085178,5.36963549880417,5.21163767062847,10.5812731694326
"2245","Portugal",1974,49477,47450,96927,4366269.68,4773818.42,9140088.1,88062,83917,171979,9.63469925415708,9.18120253129726,18.8159017854543,5.41318633460437,5.19141604335302,10.6046023779574
"2246","Portugal",1975,51261,46675,97936,4433043.89,4832403.42,9265447.31,93089,86539,179628,10.046897563114,9.33997000949974,19.3868675726137,5.53249058409464,5.03753336869389,10.5700239527885
"2247","Portugal",1976,53259,48768,102027,4501785.86,4893296.53,9395082.39,96582,90130,186712,10.2800588638585,9.59331661592805,19.8733754797865,5.66881670528916,5.19080067375545,10.8596173790446
"2248","Portugal",1977,50484,45627,96111,4569583.79,4953439.1,9523022.89,94040,87024,181064,9.87501564222324,9.1382747899706,19.0132904321938,5.30125786561036,4.79123073912931,10.0924886047397
"2249","Portugal",1978,49628,46566,96194,4629136.87,5004475.54,9633612.41,87124,80343,167467,9.04375184427832,8.33986220128613,17.3836140455644,5.15154626196966,4.83370079863946,9.98524706060912
"2250","Portugal",1979,47896,44836,92732,4684919.8,5053987.41,9738907.21,82726,77585,160311,8.49438219465282,7.96649955965645,16.4608817543093,4.91800557980673,4.60380194956185,9.52180752936858
"2251","Portugal",1980,49531,45262.99,94793.99,4733913.78,5097858.08,9831771.86,81642,76710,158352,8.3038948790254,7.80225589978244,16.1061507788078,5.03785082742959,4.60374697913302,9.64159780656261
"2252","Portugal",1981,50042.99,45685,95727.99,4759220.05,5122680.15,9881900.2,78340,73762,152102,7.92762509380534,7.46435386991664,15.391978963722,5.06410599046527,4.62309870322309,9.68720469368837
"2253","Portugal",1982,48339,44040.01,92379.01,4781835.45,5145256.94,9927092.39,77861,73168,151029,7.8432835054938,7.37053682241392,15.2138203279077,4.86940164359647,4.43634533354031,9.30574697713678
"2254","Portugal",1983,50045,46134.02,96179.02,4799336.48,5161327.57,9960664.05,74811,69516,144327,7.51064383102048,6.97905276706928,14.4896965980898,5.02426341745759,4.63162092089633,9.65588433835393
"2255","Portugal",1984,50762,46212.98,96974.98,4813938.83,5175125.94,9989064.77,73891,68914,142805,7.3971889963028,6.89894415410823,14.296133150411,5.08175701817979,4.62635702781613,9.70811404599592
"2256","Portugal",1985,50819.99,46264.99,97084.98,4821688.49,5183129.56,10004818.05,67358,63134,130492,6.73255622075006,6.31035963717501,13.0429158579251,5.0795516466189,4.62427100310935,9.70382264972825
"2257","Portugal",1986,49795.99,45725,95520.99,4827947.32,5189408.87,10017356.19,65427,61321,126748,6.53136404047543,6.12147545089939,12.6528394913748,4.97097128778447,4.56457763233435,9.53554892011881
"2258","Portugal",1987,49581.99,45520.01,95102,4830597.07,5192579.11,10023176.18,63572,59646,123218,6.34250050666075,5.95080829957037,12.2933088062311,4.94673435940742,4.54147559441582,9.48820995382324
"2259","Portugal",1988,51246,46598,97844,4829812.63,5193761.94,10023574.57,63020,59101,122121,6.28717824762988,5.89619996212589,12.1833782097558,5.1125473893691,4.64884055828399,9.76138794765309
"2260","Portugal",1989,50046.01,45697,95743.01,4825568.05,5191609.69,10017177.74,60895,57665,118560,6.07905755299097,5.75661144253591,11.8356689955269,4.99601896851238,4.56186374906032,9.5578827175727
"2261","Portugal",1990,53193,49574.99,102767.99,4815170.32,5182431.75,9997602.07,59953,56430,116383,5.99673797578943,5.64435347645318,11.6410914522426,5.32057583684164,4.95868805868566,10.2792638955273
"2262","Portugal",1991,54185.01,49697.01,103882.02,4802483.99,5172817.61,9975301.6,59920,56495,116415,6.00683592363764,5.66348790897711,11.6703238326147,5.43191696579881,4.98200575709911,10.4139227228979
"2263","Portugal",1992,52938,47700,100638,4804182.54,5178093.96,9982276.5,58891,56127,115018,5.89955607821522,5.62266533089922,11.5222214091144,5.30319912496914,4.77846911974438,10.0816682447135
"2264","Portugal",1993,55560,50389.99,105949.99,4813108.31,5188916.25,10002024.56,58428,55602,114030,5.84161732952193,5.55907453200655,11.4006918615285,5.55487538214963,5.03797903091732,10.5928544130669
"2265","Portugal",1994,52103.01,47129,99232.01,4829637.2,5204636.07,10034273.27,56475,52812,109287,5.62821028293562,5.26316142474362,10.8913717076792,5.1925045888251,4.69680252190301,9.88930711072811
"2266","Portugal",1995,54078.02,49397.01,103475.03,4847508.81,5220824.85,10068333.66,55711,51473,107184,5.53328901100403,5.11236533652978,10.6456543475338,5.37109931257483,4.90617530845715,10.277274621032
"2267","Portugal",1996,56169.01,50711.99,106881,4867571.76,5239507.85,10107079.61,57374,52989,110363,5.67661502767168,5.24276072264954,10.9193757503212,5.55739265617598,5.01747210438763,10.5748647605636
"2268","Portugal",1997,54841.01,49937.01,104778.02,4891622.52,5262557.68,10154180.2,58102,54945,113047,5.72197842224624,5.41107198393032,11.1330504061766,5.40083088145314,4.91787707293199,10.3187079543851
"2269","Portugal",1998,55646.98,50551,106197.98,4917600.13,5287308.76,10204908.89,58589,54921,113510,5.74125654932721,5.38182168914984,11.1230782384771,5.45296196172115,4.95359640589599,10.4065583676171
"2270","Portugal",1999,56178.99,51692.02,107871.01,4947464.72,5314775.08,10262239.8,59792,56246,116038,5.82640838309001,5.48086978049373,11.3072781635837,5.47434001688403,5.03710895549332,10.5114489723774
"2271","Portugal",2000,55023.01,50341,105364.01,4987980.87,5351716.52,10339697.39,62262,57809,120071,6.02164624858523,5.59097600437608,11.6126222529613,5.32153001433246,4.8687111528706,10.1902411672031
"2272","Portugal",2001,54837.99,50254.01,105092,5021012.18,5384153.59,10405165.77,58397,54428,112825,5.61230847166023,5.23086332338173,10.843171795042,5.27026586718185,4.82971738373371,10.0999832509156
"2273","Portugal",2002,55376.97,50881,106257.97,5040112.03,5418650.35,10458762.38,59346,55110,114456,5.67428514424285,5.26926590333339,10.9435510475762,5.29479186809864,4.86491595767567,10.1597078257743
"2274","Portugal",2003,55965.99,52829.02,108795.01,5051392.85,5439788.32,10491181.17,58246,54343,112589,5.55190107349943,5.1798743267723,10.7317754002717,5.33457473406686,5.03556455121249,10.3701392852794
"2275","Portugal",2004,53206.99,48803,102009.99,5058942.36,5457650.8,10516593.16,56242,53114,109356,5.34792961411849,5.05049488859375,10.3984245027122,5.05933710570582,4.6405712627187,9.69990836842451
"2276","Portugal",2005,55484,51978.01,107462.01,5065194.13,5471557.09,10536751.22,56612,52787,109399,5.37281357583386,5.00979845664421,10.3826120324781,5.26575970539048,4.93302052167081,10.1987802270613
"2277","Portugal",2006,53472.94,48516.89,101989.83,5072189.46,5488433.81,10560623.27,54057,51392,105449,5.11873197423508,4.86637944428823,9.98511141852331,5.06342652633986,4.59413130831245,9.65755783465231
"2278","Portugal",2007,53377.92,50133.89,103511.81,5078717.24,5505174.25,10583891.49,52720,49847,102567,4.98115462066212,4.70970436980548,9.6908589904676,5.04331701155791,4.73681065677668,9.78012766833459
"2279","Portugal",2008,53581.93,50697.91,104279.84,5076803.1,5520292.97,10597096.07,53976,50618,104594,5.09347085687032,4.77659159317218,9.8700624500425,5.05628425429571,4.78413233824727,9.84041659254298
"2280","Portugal",2009,53309.98,51123.89,104433.87,5076463.42,5535468.85,10611932.27,50873,48618,99491,4.79394314867786,4.58144650408704,9.37538965276491,5.02358841383747,4.81758540285143,9.8411738166889
"2281","Portugal",2010,54219.43,51734.45,105953.88,5063598.35,5536251.33,10599849.68,51535,49846,101381,4.86186139952883,4.70251951723904,9.56438091676787,5.11511310413225,4.88067770410118,9.99579080823342
"2282","Portugal",2011,52546.14,50301.67,102847.81,5039120.83,5521571.31,10560692.14,49689,47168,96856,4.70508933896448,4.46637392461665,9.1713685728178,4.97563410649711,4.76310352893215,9.73873763542926
"2283","Portugal",2012,54472.9,53139,107611.9,5004809.95,5501346.17,10506156.12,46161,43680,89841,4.39370969484508,4.15756243302427,8.55127212786935,5.18485537220439,5.05789171539553,10.2427470875999
"2284","Portugal",2013,54184.55,52369.27,106553.82,4966822.26,5479458.31,10446280.57,42220,40568,82787,4.04162991000346,3.88348749855567,7.92502168070717,5.18697058124297,5.01319772612617,10.2001683073691
"2285","Portugal",2014,53232.89,51609.89,104842.78,4936104.64,5461117.72,10397222.36,42427,39940,82367,4.08060908298204,3.84141058227786,7.9220196652599,5.11991454609998,4.96381516264888,10.0837297087489
"2286","Portugal",2015,54174.94,54363.91,108538.85,4920793.12,5449691.52,10370484.64,43685,41815,85500,4.21243572662965,4.03211628497239,8.24455201160203,5.22395450942011,5.24217641577838,10.4661309251985
"2287","Portugal",2016,55625.87,54946.94,110572.81,4909132.36,5437081.27,10346213.63,44789,42337,87126,4.32902331246373,4.0920283993788,8.42105171184253,5.37644707419404,5.31082596638786,10.6872730405819
"2288","Portugal",2017,54986.92,54598.96,109585.88,4903672.2,5433619.66,10337291.86,44072,42082,86154,4.26339902141449,4.07089212241706,8.33429114383155,5.31927711287432,5.28174697391199,10.6010240867863
"2289","Portugal",2018,56727.9,56322.87,113050.77,4899431.2,5435256.2,10334687.4,44309,42711,87020,4.2874059257951,4.13278102635209,8.42018695214719,5.4890774925616,5.44988617652818,10.9389636690898
"2290","Portugal",2019,55868.99,55973.94,111842.93,4927360.54,5448604.82,10375965.36,44539,42040,86579,4.2925162579764,4.05167119794625,8.34418745592266,5.38446188490359,5.39457660641226,10.7790384913159
"2291","Portugal",2020,61394.96,62000.85,123395.81,4943053.63,5451529.43,10394583.06,43451,41079,84530,4.1801580447422,3.95196226369853,8.13212030844073,5.90643796346748,5.96472697770717,11.8711649411747
"2292","Portugal",2021,62727.87,62112.87,124840.74,4967314.65,5453907.07,10421221.72,40762,38820,79582,3.91144158479722,3.72509107310309,7.63653265790031,6.01924339442996,5.96022920045885,11.9794725948888
"2293","Portugal",2022,61695.88,62614.9,124310.78,5001811.1,5465555.04,10467366.14,42925,40746,83671,4.1008405959897,3.89266979439013,7.99351039037983,5.89411693207476,5.98191552321108,11.8760324552858
"2294","Slovakia",1950,20186.96,19481.02,39667.98,1696438.68,1796406.44,3492845.12,51699,48022,99721,14.8014006415492,13.7486771815408,28.55007782309,5.77951764434376,5.57740733720252,11.3569249815463
"2295","Slovakia",1951,20928.04,19576.98,40505.02,1731569.92,1825471.1,3557041.02,51903,48760,100663,14.5916225616088,13.7080229679218,28.2996455295306,5.88355317870357,5.50372624041316,11.3872794191167
"2296","Slovakia",1952,18931.05,17966.01,36897.06,1768916.77,1856412.75,3625329.52,52171,48653,100824,14.3906918563364,13.4202973085878,27.8109891649242,5.22188394063555,4.95569020716219,10.1775741477977
"2297","Slovakia",1953,18145.11,17452.92,35598.03,1806140.84,1887383.61,3693524.45,51281,47843,99124,13.8840288440489,12.9532105845407,26.8372394285897,4.91268170703459,4.7252753396556,9.63795704669019
"2298","Slovakia",1954,17597,17269.01,34866.01,1843198.96,1918061.62,3761260.58,50939,47371,98310,13.5430659260518,12.5944477901608,26.1375137162127,4.67848467972937,4.59128253219829,9.26976721192766
"2299","Slovakia",1955,16914.01,16003,32917.01,1881154.44,1950834.66,3831989.1,51149,48156,99305,13.3478980929252,12.5668415914857,25.9147396844109,4.41389825456445,4.17616010442201,8.59005835898646
"2300","Slovakia",1956,16993.99,15821,32814.99,1919078.12,1984235.24,3903313.36,51135,48332,99467,13.1004086230986,12.3823007640873,25.4827093871859,4.35373448981816,4.05322313143724,8.40695762125539
"2301","Slovakia",1957,18440,17315,35755,1954711.9,2014606.27,3969318.17,50481,46830,97311,12.7178013547853,11.7979960271111,24.5157973818964,4.64563413922548,4.3622101475428,9.00784428676827
"2302","Slovakia",1958,16767.82,15338,32105.82,1989431.23,2045681.42,4035112.65,47894,45378,93272,11.8693092744263,11.2457826920892,23.1150919665155,4.15547754286364,3.8011330365213,7.95661057938494
"2303","Slovakia",1959,17740.02,16336.83,34076.85,2020598.62,2073060,4093658.62,45362,42629,87991,11.0810412422714,10.4134232863804,21.4944645286519,4.33353673247917,3.99076511172297,8.32430184420214
"2304","Slovakia",1960,16457,15152,31609,2053207.6,2101616.63,4154824.23,45584,42828,88412,10.9713425831254,10.3080172900599,21.2793598731853,3.96093771697293,3.64684500744813,7.60778272442105
"2305","Slovakia",1961,16431,14971.85,31402.85,2085081.13,2130253.66,4215334.79,44753,42606,87359,10.6167130796271,10.1073822418741,20.7240953215011,3.89791103638532,3.55175822226922,7.44966925865454
"2306","Slovakia",1962,18059,16339,34398,2104846.22,2150487.48,4255333.7,43174,40725,83899,10.1458553062478,9.57034227421459,19.7161975804624,4.24385048815325,3.83965187031043,8.08350235846368
"2307","Slovakia",1963,17478,15500,32978,2126889.28,2173083.85,4299973.13,44848,42310,87158,10.4298326161866,9.83959636975685,20.2694289859435,4.06467656229284,3.60467368780977,7.66935025010261
"2308","Slovakia",1964,17339,15535.99,32874.99,2148664.1,2195618.31,4344282.41,44559,42319,86878,10.256929866583,9.74130961251205,19.998239479095,3.99122302916766,3.57619246028713,7.56741548945479
"2309","Slovakia",1965,18975,16935,35910,2168185.69,2214638.21,4382823.9,44031,40226,84257,10.0462626390259,9.1781009043051,19.224363543331,4.3294005036342,3.86394716885613,8.19334767249033
"2310","Slovakia",1966,19479,16878,36357,2184693.87,2233331.56,4418025.43,41664,39789,81453,9.43045726199,9.0060595237452,18.4365167857352,4.40898322307755,3.82025868058437,8.22924190366193
"2311","Slovakia",1967,19021,16437,35458,2199785.05,2250319.37,4450104.42,39883,37654,77537,8.96226160913321,8.46137448612947,17.4236360952627,4.27428172573083,3.69362119372471,7.96790291945554
"2312","Slovakia",1968,20605,17471.01,38076.01,2212669.71,2265359.58,4478029.29,39315,37055,76370,8.77953167653354,8.27484538405063,17.0543770605842,4.60135444982764,3.90149524904068,8.50284969886832
"2313","Slovakia",1969,22374,18249,40623,2225252.26,2281460.5,4506712.76,40890,38879,79769,9.07313205379435,8.62690880703034,17.7000408608247,4.96459419348483,4.04929290412553,9.01388709761037
"2314","Slovakia",1970,23040,19199.98,42239.98,2240245.47,2299137.31,4539382.78,41443,39223,80666,9.12965528762921,8.64060201594191,17.7702573035711,5.0755799007547,4.22964551141025,9.30522541216495
"2315","Slovakia",1971,23638,19218,42856,2257451.68,2318609.19,4576060.87,42687,40375,83062,9.32832871167643,8.8230906771133,18.1514193887897,5.16557814057224,4.1996818980251,9.36526003859735
"2316","Slovakia",1972,22952,18457.99,41409.99,2277492.64,2341275.6,4618768.24,44918,42876,87794,9.72510367829151,9.28299446347626,19.0080981417678,4.96929025388812,3.99630140351013,8.96559165739825
"2317","Slovakia",1973,23995.01,19763.99,43759,2299044.98,2365323.31,4664368.29,47387,45566,92953,10.1593607223498,9.76895415777728,19.9283148801271,5.14432148324205,4.2372275882186,9.38154907146065
"2318","Slovakia",1974,24790,20144,44934,2322343.02,2390843.88,4713186.9,50020,47565,97585,10.6127766755865,10.0918976924085,20.704674367995,5.25971079143923,4.27396588070802,9.53367667214725
"2319","Slovakia",1975,25023,20224.98,45247.98,2345083.25,2416478.52,4761561.77,49791,47858,97649,10.4568631900789,10.0509039495249,20.5077671396039,5.25520852373611,4.24755174393128,9.50276026766739
